,correct word,misspelled word,total edit distance,number of words with error,close change,changes,none word
2282,یارانه نقدی,یارانه حنغی,3.0,1.0,0.0,"[[], [2, 1, 0]]",True
2283,یارانه نقدی,یارانه منثقدسی,3.0,1.0,1.0,"[[], [2, 2, 2]]",True
2284,یارانه نقدی,یانه نقگدی,3.0,2.0,0.0,"[[1, 1], [2]]",True
2285,یارانه نقدی,سیارنه ندی,3.0,2.0,1.0,"[[2, 1], [1]]",True
2286,مهم دیگر,مهض دیگر,1.0,1.0,0.0,"[[0], []]",True
2287,مهم دیگر,مهم دبیگر,1.0,1.0,1.0,"[[], [2]]",True
2288,مهم دیگر,قم دیگر,2.0,1.0,0.0,"[[0, 1], []]",False
2289,مهم دیگر,نمم دیگر,2.0,1.0,1.0,"[[2, 1], []]",True
2290,مهم دیگر,مم دیهگر,2.0,2.0,0.0,"[[1], [2]]",True
2291,مهم دیگر,مهک دیگذر,2.0,2.0,1.0,"[[0], [2]]",True
2292,مهم دیگر,مهم ظدژگط,3.0,1.0,0.0,"[[], [2, 0, 0]]",True
2293,مهم دیگر,کخهنم دیگر,3.0,1.0,1.0,"[[0, 2, 2], []]",True
2294,مهم دیگر,مپهم دصر,3.0,2.0,0.0,"[[2], [1, 0]]",True
2295,مهم دیگر,مخم دبگذ,3.0,2.0,1.0,"[[0], [0, 0]]",True
2296,انتخابات ریاست‌جمهوری,انتخابات راست‌جمهوری,1.0,1.0,0.0,"[[], [1]]",True
2297,انتخابات ریاست‌جمهوری,انتخابلات ریاست‌جمهوری,1.0,1.0,1.0,"[[2], []]",True
2298,انتخابات ریاست‌جمهوری,اشنثخابات ریاست‌جمهوری,2.0,1.0,0.0,"[[2, 0], []]",True
2299,انتخابات ریاست‌جمهوری,انتخابات زسیاست‌جمهوری,2.0,1.0,1.0,"[[], [0, 2]]",True
2300,انتخابات ریاست‌جمهوری,انتخابای یاست‌جمهوری,2.0,2.0,0.0,"[[0], [1]]",True
2301,انتخابات ریاست‌جمهوری,انتخاات ریاسن‌جمهوری,2.0,2.0,1.0,"[[1], [0]]",True
2302,انتخابات ریاست‌جمهوری,انتخابات ریاست‌طمهخوی,3.0,1.0,0.0,"[[], [0, 2, 1]]",True
2303,انتخابات ریاست‌جمهوری,انتهخباات ریاست‌جمهوری,3.0,1.0,1.0,"[[2, 1, 2], []]",True
2304,انتخابات ریاست‌جمهوری,انتخبات ریا‌جمهوری,3.0,2.0,0.0,"[[1], [1, 1]]",True
2305,انتخابات ریاست‌جمهوری,انتخاباا ذریاسنت‌جمهوری,3.0,2.0,1.0,"[[0], [2, 2]]",True
2306,شاخص کل,شاخص لل,1.0,1.0,0.0,"[[], [0]]",False
2307,شاخص کل,شاخ کل,1.0,1.0,1.0,"[[1], []]",False
2308,شاخص کل,شاخص ,2.0,1.0,0.0,"[[], [1, 1]]",False
2309,شاخص کل,شاخص گک,2.0,1.0,1.0,"[[], [2, 1]]",False
2310,شاخص کل,اخص ل,2.0,2.0,0.0,"[[1], [1]]",False
2311,شاخص کل,اخص ک,2.0,2.0,1.0,"[[1], [1]]",False
2312,شاخص کل,چخ کل,3.0,1.0,0.0,"[[0, 1, 1], []]",False
2313,شاخص کل,اهخض کل,3.0,1.0,1.0,"[[1, 2, 0], []]",True
2314,شاخص کل,شمانخص خکل,3.0,2.0,0.0,"[[2, 2], [2]]",True
2315,شاخص کل,شاهخثص گل,3.0,2.0,1.0,"[[2, 2], [0]]",True
2316,معظم رهبری,معظم رنبری,1.0,1.0,0.0,"[[], [0]]",True
2317,معظم رهبری,عظم رهبری,1.0,1.0,1.0,"[[1], []]",False
2318,معظم رهبری,معظم هبرظی,2.0,1.0,0.0,"[[], [1, 2]]",True
2319,معظم رهبری,معظم رهیرب,2.0,1.0,1.0,"[[], [0, 0]]",True
2320,معظم رهبری,عظم رهاری,2.0,2.0,0.0,"[[1], [0]]",True
2321,معظم رهبری,معظک رهبرب,2.0,2.0,1.0,"[[0], [0]]",True
2322,معظم رهبری,معظم هبژر,3.0,1.0,0.0,"[[], [1, 2, 1]]",True
2323,معظم رهبری,معظم هبس,3.0,1.0,1.0,"[[], [1, 1, 0]]",True
2324,معظم رهبری,عظم رببی,3.0,2.0,0.0,"[[1], [0, 1]]",True
2325,معظم رهبری,معضظم ربذری,3.0,2.0,1.0,"[[2], [1, 2]]",True
2326,بلافاصله پس,بلافاگصله پس,1.0,1.0,0.0,"[[2], []]",True
2327,بلافاصله پس,بلافاصاه پس,1.0,1.0,1.0,"[[0], []]",True
2328,بلافاصله پس,بلفنصله پس,2.0,1.0,0.0,"[[1, 0], []]",True
2329,بلافاصله پس,بلافاصله ی,2.0,1.0,1.0,"[[], [1, 0]]",False
2330,بلافاصله پس,بلافاصده س,2.0,2.0,0.0,"[[0], [1]]",True
2331,بلافاصله پس,بلتفاصله پیس,2.0,2.0,1.0,"[[0], [2]]",True
2332,بلافاصله پس,ساتفاصله پس,3.0,1.0,0.0,"[[0, 1, 2], []]",True
2333,بلافاصله پس,بالافله پس,3.0,1.0,1.0,"[[2, 1, 1], []]",True
2334,بلافاصله پس,بلاذفپصله پچس,3.0,2.0,0.0,"[[2, 0], [2]]",True
2335,بلافاصله پس,بلافاصل ی,3.0,2.0,1.0,"[[1], [1, 0]]",True
2336,وارد می‌شود,وارخ می‌شود,1.0,1.0,0.0,"[[0], []]",True
2337,وارد می‌شود,واذد می‌شود,1.0,1.0,1.0,"[[0], []]",True
2338,وارد می‌شود,سواد می‌شود,2.0,1.0,0.0,"[[2, 1], []]",False
2339,وارد می‌شود,وارد ‌شود,2.0,1.0,1.0,"[[], [1, 1]]",False
2340,وارد می‌شود,وارفد عی‌شود,2.0,2.0,0.0,"[[2], [0]]",True
2341,وارد می‌شود,دوارد می‌شو,2.0,2.0,1.0,"[[2], [1]]",True
2342,وارد می‌شود,وقق می‌شود,3.0,1.0,0.0,"[[0, 1, 0], []]",True
2343,وارد می‌شود,دلازرد می‌شود,3.0,1.0,1.0,"[[0, 2, 2], []]",True
2344,وارد می‌شود,ارد محی‌شد,3.0,2.0,0.0,"[[1], [2, 1]]",True
2345,وارد می‌شود,ولازد می‌ود,3.0,2.0,1.0,"[[2, 0], [1]]",True
2346,خارجه جمهوری,خارجه جمهورعی,1.0,1.0,0.0,"[[], [2]]",True
2347,خارجه جمهوری,هارجه جمهوری,1.0,1.0,1.0,"[[0], []]",True
2348,خارجه جمهوری,خارجه جهوی,2.0,1.0,0.0,"[[], [1, 1]]",True
2349,خارجه جمهوری,ختجه جمهوری,2.0,1.0,1.0,"[[0, 1], []]",True
2350,خارجه جمهوری,خاره جموری,2.0,2.0,0.0,"[[1], [1]]",True
2351,خارجه جمهوری,خارجخ جنمهوری,2.0,2.0,1.0,"[[0], [2]]",True
2352,خارجه جمهوری,خارجه مچوجری,3.0,1.0,0.0,"[[], [1, 0, 2]]",True
2353,خارجه جمهوری,حلرجخ جمهوری,3.0,1.0,1.0,"[[0, 0, 0], []]",True
2354,خارجه جمهوری,خنرجث جموری,3.0,2.0,0.0,"[[0, 0], [1]]",True
2355,خارجه جمهوری,هارجخ جهوری,3.0,2.0,1.0,"[[0, 0], [1]]",True
2356,کسانی هستند,کسانی هستن,1.0,1.0,0.0,"[[], [1]]",False
2357,کسانی هستند,کسانی هستنی,1.0,1.0,1.0,"[[], [0]]",True
2358,کسانی هستند,کسانی هستخنخد,2.0,1.0,0.0,"[[], [2, 2]]",True
2359,کسانی هستند,کسانی هشستنذ,2.0,1.0,1.0,"[[], [2, 0]]",True
2360,کسانی هستند,کعانی طستند,2.0,2.0,0.0,"[[0], [0]]",True
2361,کسانی هستند,کسای هستنذد,2.0,2.0,1.0,"[[1], [2]]",True
2362,کسانی هستند,کسانی هحسن,3.0,1.0,0.0,"[[], [2, 1, 1]]",True
2363,کسانی هستند,کیستی هستند,3.0,1.0,1.0,"[[2, 1, 0], []]",False
2364,کسانی هستند,کسهانگ هسغتند,3.0,2.0,0.0,"[[2, 0], [2]]",True
2365,کسانی هستند,کشانی حستنذ,3.0,2.0,1.0,"[[0], [0, 0]]",True
2366,عصر دیروز,عصر دیرو,1.0,1.0,0.0,"[[], [1]]",False
2367,عصر دیروز,عص دیروز,1.0,1.0,1.0,"[[1], []]",True
2368,عصر دیروز,بذصر دیروز,2.0,1.0,0.0,"[[0, 2], []]",True
2369,عصر دیروز,عضذ دیروز,2.0,1.0,1.0,"[[0, 0], []]",True
2370,عصر دیروز,عصثر یروز,2.0,2.0,0.0,"[[2], [1]]",True
2371,عصر دیروز,صر دیردوز,2.0,2.0,1.0,"[[1], [2]]",True
2372,عصر دیروز,عصر دیغ,3.0,1.0,0.0,"[[], [1, 0, 1]]",True
2373,عصر دیروز,هعثز دیروز,3.0,1.0,1.0,"[[2, 0, 0], []]",True
2374,عصر دیروز,عصه دیرصفز,3.0,2.0,0.0,"[[0], [0, 2]]",True
2375,عصر دیروز,عص دسزروز,3.0,2.0,1.0,"[[1], [0, 2]]",True
2376,کشور باشد,کور باشد,1.0,1.0,0.0,"[[1], []]",False
2377,کشور باشد,مکشور باشد,1.0,1.0,1.0,"[[2], []]",True
2378,کشور باشد,کشور بش,2.0,1.0,0.0,"[[], [1, 1]]",False
2379,کشور باشد,گکشوزر باشد,2.0,1.0,1.0,"[[2, 2], []]",True
2380,کشور باشد,کشطور بشد,2.0,2.0,0.0,"[[2], [1]]",True
2381,کشور باشد,کشر بشد,2.0,2.0,1.0,"[[1], [1]]",True
2382,کشور باشد,کذسپر باشد,3.0,1.0,0.0,"[[0, 0, 2], []]",True
2383,کشور باشد,کشور یبتسد,3.0,1.0,1.0,"[[], [2, 0, 0]]",True
2384,کشور باشد,شیور باش,3.0,2.0,0.0,"[[1, 2], [1]]",False
2385,کشور باشد,کسشور لشد,3.0,2.0,1.0,"[[2], [1, 0]]",True
2386,جنگ اوکراین,رنگ اوکراین,1.0,1.0,0.0,"[[0], []]",False
2387,جنگ اوکراین,جنگ اوکرابن,1.0,1.0,1.0,"[[], [0]]",True
2388,جنگ اوکراین,جثشگ اوکراین,2.0,1.0,0.0,"[[0, 2], []]",True
2389,جنگ اوکراین,جنگ اکذاین,2.0,1.0,1.0,"[[], [1, 0]]",True
2390,جنگ اوکراین,نگ اوراین,2.0,2.0,0.0,"[[1], [1]]",True
2391,جنگ اوکراین,جنکگ اوکرای,2.0,2.0,1.0,"[[2], [1]]",True
2392,جنگ اوکراین,لرن اوکراین,3.0,1.0,0.0,"[[0, 2, 1], []]",False
2393,جنگ اوکراین,چجتن اوکراین,3.0,1.0,1.0,"[[2, 2, 1], []]",True
2394,جنگ اوکراین,نگ ظوکلراین,3.0,2.0,0.0,"[[1], [0, 2]]",True
2395,جنگ اوکراین,جنکگ اوکرتابین,3.0,2.0,1.0,"[[2], [2, 2]]",True
2396,اهمیت دارد,اهمیت داپرد,1.0,1.0,0.0,"[[], [2]]",True
2397,اهمیت دارد,احهمیت دارد,1.0,1.0,1.0,"[[2], []]",True
2398,اهمیت دارد,اهیق دارد,2.0,1.0,0.0,"[[1, 0], []]",True
2399,اهمیت دارد,تاهمبیت دارد,2.0,1.0,1.0,"[[2, 2], []]",True
2400,اهمیت دارد,همیت درد,2.0,2.0,0.0,"[[1], [1]]",False
2401,اهمیت دارد,همیت یارد,2.0,2.0,1.0,"[[1], [0]]",False
2402,اهمیت دارد,کاهم دارد,3.0,1.0,0.0,"[[2, 1, 1], []]",False
2403,اهمیت دارد,اهمیت ای,3.0,1.0,1.0,"[[], [1, 1, 0]]",False
2404,اهمیت دارد,اهمیلت دفچد,3.0,2.0,0.0,"[[2], [0, 0]]",True
2405,اهمیت دارد,اهنمیت دلارذد,3.0,2.0,1.0,"[[2], [2, 2]]",True
2406,بازار سهام,باار سهام,1.0,1.0,0.0,"[[1], []]",True
2407,بازار سهام,باار سهام,1.0,1.0,1.0,"[[1], []]",True
2408,بازار سهام,بازار لسهم,2.0,1.0,0.0,"[[], [2, 1]]",True
2409,بازار سهام,بازار یهاکم,2.0,1.0,1.0,"[[], [0, 2]]",True
2410,بازار سهام,بازا سهنام,2.0,2.0,0.0,"[[1], [2]]",True
2411,بازار سهام,لبازار یسهام,2.0,2.0,1.0,"[[2], [2]]",True
2412,بازار سهام,غاظر سهام,3.0,1.0,0.0,"[[0, 1, 0], []]",True
2413,بازار سهام,بازار یا,3.0,1.0,1.0,"[[], [0, 1, 1]]",False
2414,بازار سهام,ژازاآر سهم,3.0,2.0,0.0,"[[0, 2], [1]]",True
2415,بازار سهام,باذر سهلم,3.0,2.0,1.0,"[[0, 1], [0]]",True
2416,او درباره,او دربره,1.0,1.0,0.0,"[[], [1]]",False
2417,او درباره,او درباذه,1.0,1.0,1.0,"[[], [0]]",True
2418,او درباره,او دشرباه,2.0,1.0,0.0,"[[], [2, 1]]",True
2419,او درباره,او دریار,2.0,1.0,1.0,"[[], [0, 1]]",False
2420,او درباره,ا دربره,2.0,2.0,0.0,"[[1], [1]]",False
2421,او درباره,و دربتاره,2.0,2.0,1.0,"[[1], [2]]",True
2422,او درباره,او ظدربظرپه,3.0,1.0,0.0,"[[], [2, 0, 2]]",True
2423,او درباره,او یدرلارحه,3.0,1.0,1.0,"[[], [2, 0, 2]]",True
2424,او درباره,ع دربکره,3.0,2.0,0.0,"[[1, 0], [0]]",True
2425,او درباره,تو دزبارع,3.0,2.0,1.0,"[[0], [0, 0]]",True
2426,هماهنگی اقتصادی,لهماهنگی اقتصادی,1.0,1.0,0.0,"[[2], []]",True
2427,هماهنگی اقتصادی,هماهگی اقتصادی,1.0,1.0,1.0,"[[1], []]",True
2428,هماهنگی اقتصادی,هماهژنگچی اقتصادی,2.0,1.0,0.0,"[[2, 2], []]",True
2429,هماهنگی اقتصادی,هماهنگی تصادی,2.0,1.0,1.0,"[[], [1, 1]]",True
2430,هماهنگی اقتصادی,ماهنگی اقتصغدی,2.0,2.0,0.0,"[[1], [0]]",True
2431,هماهنگی اقتصادی,هماخنگی اقصادی,2.0,2.0,1.0,"[[0], [1]]",True
2432,هماهنگی اقتصادی,هماهنگی گاقثتصدی,3.0,1.0,0.0,"[[], [2, 2, 1]]",True
2433,هماهنگی اقتصادی,هماهنگی لاقتضتادی,3.0,1.0,1.0,"[[], [2, 0, 2]]",True
2434,هماهنگی اقتصادی,دماهنگی اقصدی,3.0,2.0,0.0,"[[0], [1, 1]]",True
2435,هماهنگی اقتصادی,هنماهتگی اقتصلادی,3.0,2.0,1.0,"[[2, 0], [2]]",True
2436,انجام دادند,اجام دادند,1.0,1.0,0.0,"[[1], []]",True
2437,انجام دادند,انچام دادند,1.0,1.0,1.0,"[[0], []]",True
2438,انجام دادند,انجام داندد,2.0,1.0,0.0,"[[], [2, 1]]",True
2439,انجام دادند,تنچجام دادند,2.0,1.0,1.0,"[[0, 2], []]",True
2440,انجام دادند,نجام دافند,2.0,2.0,0.0,"[[1], [0]]",True
2441,انجام دادند,انجلام داند,2.0,2.0,1.0,"[[2], [1]]",True
2442,انجام دادند,انجام دنسن,3.0,1.0,0.0,"[[], [0, 0, 1]]",True
2443,انجام دادند,انجام یامد,3.0,1.0,1.0,"[[], [0, 1, 0]]",True
2444,انجام دادند,نجاثم ادند,3.0,2.0,0.0,"[[1, 2], [1]]",True
2445,انجام دادند,انجا ذداند,3.0,2.0,1.0,"[[1], [2, 1]]",True
2446,تومان رسید,تومان رعید,1.0,1.0,0.0,"[[], [0]]",True
2447,تومان رسید,تومان رسیی,1.0,1.0,1.0,"[[], [0]]",True
2448,تومان رسید,تمپن رسید,2.0,1.0,0.0,"[[1, 0], []]",True
2449,تومان رسید,تدوملن رسید,2.0,1.0,1.0,"[[2, 0], []]",True
2450,تومان رسید,تومن نرسید,2.0,2.0,0.0,"[[1], [2]]",False
2451,تومان رسید,تدومان رید,2.0,2.0,1.0,"[[2], [1]]",True
2452,تومان رسید,ضتمگن رسید,3.0,1.0,0.0,"[[2, 1, 0], []]",True
2453,تومان رسید,نتدوملان رسید,3.0,1.0,1.0,"[[2, 2, 2], []]",True
2454,تومان رسید,یومان ضرسیش,3.0,2.0,0.0,"[[0], [2, 0]]",True
2455,تومان رسید,توملا رسیی,3.0,2.0,1.0,"[[2, 1], [0]]",True
2456,چیز دیگری,چیز خیگری,1.0,1.0,0.0,"[[], [0]]",True
2457,چیز دیگری,چیز دیگذری,1.0,1.0,1.0,"[[], [2]]",True
2458,چیز دیگری,چیز دمیگثی,2.0,1.0,0.0,"[[], [2, 0]]",True
2459,چیز دیگری,یض دیگری,2.0,1.0,1.0,"[[1, 0], []]",True
2460,چیز دیگری,چطز دیگمری,2.0,2.0,0.0,"[[0], [2]]",True
2461,چیز دیگری,چسز ذیگری,2.0,2.0,1.0,"[[0], [0]]",True
2462,چیز دیگری,چیز بدیی,3.0,1.0,0.0,"[[], [2, 1, 1]]",True
2463,چیز دیگری,چیز یدیگذر,3.0,1.0,1.0,"[[], [2, 2, 1]]",True
2464,چیز دیگری,ضچخز دیخگری,3.0,2.0,0.0,"[[2, 0], [2]]",True
2465,چیز دیگری,جسز دگری,3.0,2.0,1.0,"[[0, 0], [1]]",True
2466,مواجه شود,غمواجه شود,1.0,1.0,0.0,"[[2], []]",True
2467,مواجه شود,مداجه شود,1.0,1.0,1.0,"[[0], []]",True
2468,مواجه شود,مواجه شز,2.0,1.0,0.0,"[[], [1, 0]]",True
2469,مواجه شود,مواجه سدود,2.0,1.0,1.0,"[[], [0, 2]]",True
2470,مواجه شود,موجه شوژ,2.0,2.0,0.0,"[[1], [0]]",True
2471,مواجه شود,مواجح شدد,2.0,2.0,1.0,"[[0], [0]]",True
2472,مواجه شود,مواجه زچم,3.0,1.0,0.0,"[[], [0, 0, 0]]",True
2473,مواجه شود,موتحجخ شود,3.0,1.0,1.0,"[[0, 2, 0], []]",True
2474,مواجه شود,مواه شتس,3.0,2.0,0.0,"[[1], [0, 0]]",True
2475,مواجه شود,نواجه سوی,3.0,2.0,1.0,"[[0], [0, 0]]",True
2476,صندوق بین‌المللی,صندوق بین‌المللغ,1.0,1.0,0.0,"[[], [0]]",True
2477,صندوق بین‌المللی,ضصندوق بین‌المللی,1.0,1.0,1.0,"[[2], []]",True
2478,صندوق بین‌المللی,صندوق هی‌المللی,2.0,1.0,0.0,"[[], [0, 1]]",True
2479,صندوق بین‌المللی,صتددوق بین‌المللی,2.0,1.0,1.0,"[[0, 2], []]",True
2480,صندوق بین‌المللی,صنکدوق بین‌المحللی,2.0,2.0,0.0,"[[2], [2]]",True
2481,صندوق بین‌المللی,صندوثق بین‌الللی,2.0,2.0,1.0,"[[2], [1]]",True
2482,صندوق بین‌المللی,هدوعق بین‌المللی,3.0,1.0,0.0,"[[1, 0, 2], []]",True
2483,صندوق بین‌المللی,دوفق بین‌المللی,3.0,1.0,1.0,"[[1, 1, 2], []]",True
2484,صندوق بین‌المللی,صنو بین‌اذمللی,3.0,2.0,0.0,"[[1, 1], [0]]",True
2485,صندوق بین‌المللی,ثندوق یبین‌المللسی,3.0,2.0,1.0,"[[0], [2, 2]]",True
2486,دریای خزر,ظریای خزر,1.0,1.0,0.0,"[[0], []]",True
2487,دریای خزر,دریای خذزر,1.0,1.0,1.0,"[[], [2]]",True
2488,دریای خزر,شیای خزر,2.0,1.0,0.0,"[[0, 1], []]",True
2489,دریای خزر,دریای خرذر,2.0,1.0,1.0,"[[], [0, 2]]",True
2490,دریای خزر,دریاغ خخر,2.0,2.0,0.0,"[[0], [0]]",True
2491,دریای خزر,درای حزر,2.0,2.0,1.0,"[[1], [0]]",True
2492,دریای خزر,بدای خزر,3.0,1.0,0.0,"[[0, 1, 0], []]",False
2493,دریای خزر,دریای حخذذ,3.0,1.0,1.0,"[[], [2, 0, 0]]",True
2494,دریای خزر,دردیای خگخر,3.0,2.0,0.0,"[[2], [0, 2]]",True
2495,دریای خزر,دریلی هزذ,3.0,2.0,1.0,"[[0], [0, 0]]",True
2496,کاهش می‌دهد,کاهش می‌هد,1.0,1.0,0.0,"[[], [1]]",False
2497,کاهش می‌دهد,کاه می‌دهد,1.0,1.0,1.0,"[[1], []]",False
2498,کاهش می‌دهد,حمهش می‌دهد,2.0,1.0,0.0,"[[0, 0], []]",True
2499,کاهش می‌دهد,ماهس می‌دهد,2.0,1.0,1.0,"[[0, 0], []]",True
2500,کاهش می‌دهد,کاپهش می‌دلد,2.0,2.0,0.0,"[[2], [0]]",True
2501,کاهش می‌دهد,مکاهش ی‌دهد,2.0,2.0,1.0,"[[2], [1]]",True
2502,کاهش می‌دهد,چکمقش می‌دهد,3.0,1.0,0.0,"[[2, 0, 0], []]",True
2503,کاهش می‌دهد,کاهش م‌ذدهذد,3.0,1.0,1.0,"[[], [1, 2, 2]]",True
2504,کاهش می‌دهد,کاش ثمر‌دهد,3.0,2.0,0.0,"[[1], [2, 0]]",True
2505,کاهش می‌دهد,کته م‌دهد,3.0,2.0,1.0,"[[0, 1], [1]]",True
2506,هفت سال,هت سال,1.0,1.0,0.0,"[[1], []]",False
2507,هفت سال,هفت ال,1.0,1.0,1.0,"[[], [1]]",False
2508,هفت سال,فق سال,2.0,1.0,0.0,"[[1, 0], []]",True
2509,هفت سال,هقفات سال,2.0,1.0,1.0,"[[2, 2], []]",True
2510,هفت سال,هفف سعل,2.0,2.0,0.0,"[[0], [0]]",True
2511,هفت سال,هت ال,2.0,2.0,1.0,"[[1], [1]]",False
2512,هفت سال,ظهیفضت سال,3.0,1.0,0.0,"[[2, 2, 2], []]",True
2513,هفت سال,هفت ,3.0,1.0,1.0,"[[], [1, 1, 1]]",False
2514,هفت سال,ه ساچ,3.0,2.0,0.0,"[[1, 1], [0]]",True
2515,هفت سال,خقفت سل,3.0,2.0,1.0,"[[0, 2], [1]]",True
2516,سوی مدیریت,سوی مدیریعت,1.0,1.0,0.0,"[[], [2]]",True
2517,سوی مدیریت,سی مدیریت,1.0,1.0,1.0,"[[1], []]",False
2518,سوی مدیریت,سح مدیریت,2.0,1.0,0.0,"[[1, 0], []]",True
2519,سوی مدیریت,و مدیریت,2.0,1.0,1.0,"[[1, 1], []]",False
2520,سوی مدیریت,سون مدیمریت,2.0,2.0,0.0,"[[0], [2]]",True
2521,سوی مدیریت,شوی میریت,2.0,2.0,1.0,"[[0], [1]]",True
2522,سوی مدیریت,جسذمی مدیریت,3.0,1.0,0.0,"[[2, 0, 2], []]",True
2523,سوی مدیریت,شسب مدیریت,3.0,1.0,1.0,"[[2, 1, 0], []]",True
2524,سوی مدیریت,سصو مدیرگت,3.0,2.0,0.0,"[[2, 1], [0]]",True
2525,سوی مدیریت,سس مدسیریت,3.0,2.0,1.0,"[[1, 0], [2]]",True
2526,طول سال‌های,طول سیل‌های,1.0,1.0,0.0,"[[], [0]]",False
2527,طول سال‌های,طوا سال‌های,1.0,1.0,1.0,"[[0], []]",True
2528,طول سال‌های,طشو سال‌های,2.0,1.0,0.0,"[[2, 1], []]",True
2529,طول سال‌های,طول ستل‌عهای,2.0,1.0,1.0,"[[], [0, 2]]",True
2530,طول سال‌های,طل سال‌هافی,2.0,2.0,0.0,"[[1], [2]]",True
2531,طول سال‌های,زول یال‌های,2.0,2.0,1.0,"[[0], [0]]",False
2532,طول سال‌های,طول سسال‌ی,3.0,1.0,0.0,"[[], [2, 1, 1]]",True
2533,طول سال‌های,طول سا‌حهلای,3.0,1.0,1.0,"[[], [1, 2, 2]]",True
2534,طول سال‌های,سل ساو‌های,3.0,2.0,0.0,"[[0, 1], [0]]",True
2535,طول سال‌های,ظطدل ال‌های,3.0,2.0,1.0,"[[2, 0], [1]]",True
2536,اضافه می‌کند,اضافنه می‌کند,1.0,1.0,0.0,"[[2], []]",True
2537,اضافه می‌کند,اضاقفه می‌کند,1.0,1.0,1.0,"[[2], []]",True
2538,اضافه می‌کند,اضه می‌کند,2.0,1.0,0.0,"[[1, 1], []]",True
2539,اضافه می‌کند,لضافخه می‌کند,2.0,1.0,1.0,"[[0, 2], []]",True
2540,اضافه می‌کند,اافه می‌ند,2.0,2.0,0.0,"[[1], [1]]",True
2541,اضافه می‌کند,لضافه ی‌کند,2.0,2.0,1.0,"[[0], [1]]",True
2542,اضافه می‌کند,ااس می‌کند,3.0,1.0,0.0,"[[1, 0, 1], []]",True
2543,اضافه می‌کند,اضافه م‌ممند,3.0,1.0,1.0,"[[], [1, 0, 2]]",True
2544,اضافه می‌کند,اضعاذه مع‌کند,3.0,2.0,0.0,"[[2, 0], [0]]",True
2545,اضافه می‌کند,لضافخ مب‌کند,3.0,2.0,1.0,"[[0, 0], [0]]",True
2546,بنیاد شهید,بنید شهید,1.0,1.0,0.0,"[[1], []]",False
2547,بنیاد شهید,لنیاد شهید,1.0,1.0,1.0,"[[0], []]",True
2548,بنیاد شهید,تنیابد شهید,2.0,1.0,0.0,"[[0, 2], []]",True
2549,بنیاد شهید,بنیاد شخهد,2.0,1.0,1.0,"[[], [2, 1]]",True
2550,بنیاد شهید,بنیطد شهیق,2.0,2.0,0.0,"[[0], [0]]",True
2551,بنیاد شهید,بنبیاد شهی,2.0,2.0,1.0,"[[2], [1]]",True
2552,بنیاد شهید,بنیاد ررهد,3.0,1.0,0.0,"[[], [0, 2, 1]]",True
2553,بنیاد شهید,لبیای شهید,3.0,1.0,1.0,"[[2, 1, 0], []]",True
2554,بنیاد شهید,بند شهی,3.0,2.0,0.0,"[[1, 1], [1]]",False
2555,بنیاد شهید,بنیلاد شهذ,3.0,2.0,1.0,"[[2], [1, 0]]",True
2556,مقام معظم,ژمقام معظم,1.0,1.0,0.0,"[[2], []]",True
2557,مقام معظم,مقام معذم,1.0,1.0,1.0,"[[], [0]]",True
2558,مقام معظم,ماخم معظم,2.0,1.0,0.0,"[[1, 2], []]",True
2559,مقام معظم,مقام معضظ,2.0,1.0,1.0,"[[], [2, 1]]",True
2560,مقام معظم,مقسام معظقم,2.0,2.0,0.0,"[[2], [2]]",True
2561,مقام معظم,قام معظ,2.0,2.0,1.0,"[[1], [1]]",True
2562,مقام معظم,مقام اشعظگ,3.0,1.0,0.0,"[[], [0, 2, 0]]",True
2563,مقام معظم,مقام کعط,3.0,1.0,1.0,"[[], [0, 0, 1]]",True
2564,مقام معظم,قرم معظص,3.0,2.0,0.0,"[[1, 0], [0]]",True
2565,مقام معظم,مغام مع,3.0,2.0,1.0,"[[0], [1, 1]]",True
2566,بسیار مهمی,بسیار مگهمی,1.0,1.0,0.0,"[[], [2]]",True
2567,بسیار مهمی,بسیار کهمی,1.0,1.0,1.0,"[[], [0]]",True
2568,بسیار مهمی,بسیار ممپ,2.0,1.0,0.0,"[[], [1, 0]]",True
2569,بسیار مهمی,بسیار حمی,2.0,1.0,1.0,"[[], [1, 0]]",False
2570,بسیار مهمی,بسعار همی,2.0,2.0,0.0,"[[0], [1]]",True
2571,بسیار مهمی,بشیار ممی,2.0,2.0,1.0,"[[0], [1]]",True
2572,بسیار مهمی,فسیدجر مهمی,3.0,1.0,0.0,"[[0, 0, 2], []]",True
2573,بسیار مهمی,لشسسیار مهمی,3.0,1.0,1.0,"[[0, 2, 2], []]",True
2574,بسیار مهمی,بسیسار هغی,3.0,2.0,0.0,"[[2], [1, 0]]",True
2575,بسیار مهمی,ییسیار نمهمی,3.0,2.0,1.0,"[[0, 2], [2]]",True
2576,سیاسی اقتصادی,سیاسی کاقتصادی,1.0,1.0,0.0,"[[], [2]]",True
2577,سیاسی اقتصادی,شسیاسی اقتصادی,1.0,1.0,1.0,"[[2], []]",True
2578,سیاسی اقتصادی,سیسپی اقتصادی,2.0,1.0,0.0,"[[1, 2], []]",True
2579,سیاسی اقتصادی,سیاسی اقتصا,2.0,1.0,1.0,"[[], [1, 1]]",False
2580,سیاسی اقتصادی,سریاسی اقتصادشی,2.0,2.0,0.0,"[[2], [2]]",True
